# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Thu Jan 22 18:11:09 CET 2015
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	1.0000e+06 yr
      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.0000	2.09999990	2.1000	0.8455	3.7049	3.6861	2.656	4.479	3.816	2.914	2.368	1.948	1.352	0.875	0.814	3.27462268	0
	0.019000	6.0000	2.15000010	2.1500	0.8647	3.7063	3.6830	2.608	4.403	3.755	2.859	2.317	1.901	1.310	0.836	0.776	3.27706480	0
	0.019000	6.0000	2.20000005	2.2000	0.8824	3.7078	3.6812	2.564	4.332	3.698	2.808	2.271	1.857	1.271	0.801	0.741	3.27936959	0
	0.019000	6.0000	2.22965074	2.2297	0.8920	3.7086	3.6808	2.540	4.292	3.666	2.780	2.246	1.833	1.250	0.782	0.723	3.28067565	0
	0.019000	6.0000	2.25000000	2.2500	0.9001	3.7092	3.6790	2.520	4.261	3.641	2.757	2.224	1.813	1.231	0.766	0.707	3.28154731	0
	0.019000	6.0000	2.29999995	2.3000	0.9193	3.7106	3.6750	2.472	4.187	3.581	2.703	2.174	1.765	1.189	0.727	0.669	3.28360772	0
	0.019000	6.0000	2.37383747	2.3738	0.9411	3.7129	3.6758	2.417	4.094	3.509	2.639	2.117	1.712	1.142	0.687	0.629	3.28645420	0
	0.019000	6.0000	2.40000010	2.4000	0.9499	3.7137	3.6749	2.395	4.059	3.480	2.613	2.094	1.690	1.123	0.670	0.613	3.28741050	0
	0.019000	6.0000	2.49225640	2.4923	0.9820	3.7163	3.6696	2.315	3.933	3.379	2.522	2.010	1.610	1.052	0.607	0.551	3.29058504	0
	0.019000	6.0000	2.59999990	2.6000	1.0251	3.7195	3.6580	2.207	3.768	3.245	2.401	1.898	1.504	0.957	0.520	0.465	3.29393530	0
	0.019000	6.0000	2.79924774	2.7992	1.1066	3.7255	3.6325	2.004	3.467	2.995	2.175	1.688	1.304	0.776	0.356	0.303	3.29926395	0
	0.019000	6.0000	2.79999995	2.8000	1.1069	3.7255	3.6323	2.003	3.465	2.994	2.174	1.687	1.303	0.775	0.355	0.302	3.29928207	0
	0.019000	6.0000	2.92116117	2.9212	1.1571	3.7293	3.6158	1.877	3.278	2.839	2.035	1.558	1.180	0.665	0.254	0.203	3.30206513	0
	0.019000	6.0000	3.00000000	3.0000	1.2010	3.7323	3.5954	1.767	3.123	2.707	1.915	1.446	1.073	0.567	0.164	0.114	3.30372047	0
	0.019000	6.0000	3.10294390	3.1029	1.2614	3.7365	3.5663	1.616	2.910	2.526	1.750	1.292	0.926	0.432	0.041	-0.008	3.30571890	0
	0.019000	6.0000	3.20000005	3.2000	1.3295	3.7412	3.5305	1.446	2.671	2.322	1.565	1.119	0.760	0.281	-0.098	-0.146	3.30745077	0
	0.019000	6.0000	3.28058267	3.2806	1.3977	3.7459	3.4919	1.276	2.437	2.119	1.381	0.946	0.595	0.130	-0.236	-0.283	3.30878472	0
	0.019000	6.0000	3.35656190	3.3566	1.4765	3.7515	3.4452	1.079	2.170	1.884	1.168	0.746	0.404	-0.044	-0.396	-0.441	3.30996370	0
	0.019000	6.0000	3.40000010	3.4000	1.5261	3.7552	3.4163	0.955	2.003	1.736	1.035	0.621	0.285	-0.153	-0.495	-0.539	3.31060600	0
	0.019000	6.0000	3.41925931	3.4193	1.5485	3.7570	3.4034	0.899	1.928	1.669	0.975	0.565	0.232	-0.201	-0.539	-0.583	3.31088352	0
	0.019000	6.0000	3.47801900	3.4780	1.6153	3.7629	3.3677	0.732	1.698	1.464	0.793	0.397	0.074	-0.343	-0.666	-0.708	3.31170511	0
	0.019000	6.0000	3.53938818	3.5394	1.6823	3.7699	3.3361	0.564	1.461	1.253	0.609	0.228	-0.083	-0.481	-0.786	-0.827	3.31252360	0
	0.019000	6.0000	3.59999990	3.6000	1.7482	3.7778	3.3094	0.400	1.219	1.033	0.426	0.065	-0.231	-0.606	-0.891	-0.930	3.31329536	0
	0.019000	6.0000	3.64083123	3.6408	1.7940	3.7842	3.2942	0.285	1.034	0.873	0.299	-0.044	-0.327	-0.686	-0.957	-0.993	3.31379557	0
	0.019000	6.0000	3.68207884	3.6821	1.8419	3.7923	3.2835	0.165	0.824	0.696	0.166	-0.154	-0.422	-0.760	-1.015	-1.047	3.31428576	0
	0.019000	6.0000	3.72118878	3.7212	1.8887	3.8022	3.2809	0.048	0.619	0.516	0.034	-0.260	-0.510	-0.825	-1.059	-1.087	3.31473684	0
	0.019000	6.0000	3.75456762	3.7546	1.9299	3.8130	3.2868	-0.055	0.448	0.356	-0.083	-0.354	-0.585	-0.873	-1.085	-1.111	3.31511188	0
	0.019000	6.0000	3.78257751	3.7826	1.9656	3.8238	3.2973	-0.144	0.302	0.214	-0.184	-0.433	-0.644	-0.906	-1.096	-1.120	3.31541967	0
	0.019000	6.0000	3.79999995	3.8000	1.9882	3.8310	3.3057	-0.201	0.210	0.123	-0.248	-0.481	-0.680	-0.925	-1.100	-1.123	3.31560802	0
	0.019000	6.0000	3.80496097	3.8050	1.9948	3.8332	3.3082	-0.217	0.186	0.098	-0.266	-0.495	-0.690	-0.930	-1.101	-1.123	3.31566143	0
	0.019000	6.0000	3.82685137	3.8269	2.0244	3.8429	3.3203	-0.291	0.074	-0.018	-0.348	-0.556	-0.733	-0.951	-1.103	-1.124	3.31589389	0
	0.019000	6.0000	3.84804416	3.8480	2.0535	3.8527	3.3327	-0.364	-0.033	-0.130	-0.428	-0.615	-0.773	-0.971	-1.103	-1.123	3.31611562	0
	0.019000	6.0000	3.86861181	3.8686	2.0823	3.8626	3.3455	-0.436	-0.135	-0.239	-0.505	-0.671	-0.811	-0.987	-1.102	-1.120	3.31632757	0
	0.019000	6.0000	3.88860607	3.8886	2.1107	3.8724	3.3586	-0.507	-0.232	-0.345	-0.578	-0.723	-0.845	-1.001	-1.100	-1.117	3.31653094	0
	0.019000	6.0000	3.90807581	3.9081	2.1388	3.8822	3.3721	-0.577	-0.328	-0.449	-0.649	-0.772	-0.876	-1.013	-1.096	-1.111	3.31672597	0
	0.019000	6.0000	3.92705560	3.9271	2.1665	3.8921	3.3859	-0.646	-0.421	-0.549	-0.715	-0.817	-0.904	-1.023	-1.091	-1.105	3.31691384	0
